,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,54.0,111.0,135.0,22.0,16.0,4.0,0.0,2.0,10.0,10.0,16.0,5.0,40.0,3.0,3.0,2.0,0.0,2.0,0.0,0.198,11.9,29.6,0.4,0.308,0.288,0.597,0.09,0.278,9.0,-5.6,0.26,73.0
1,Total,Away,56.0,135.0,153.0,21.0,14.0,7.0,0.0,0.0,9.0,4.0,17.0,3.0,43.0,1.0,0.0,0.0,5.0,0.0,0.0,0.156,11.1,28.1,0.4,0.255,0.207,0.462,0.052,0.228,5.0,-12.4,0.211,26.0
