,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,23.0,39.0,42.0,11.0,8.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.282,2.4,26.2,0.09,0.3,0.41,0.71,0.128,0.37,5.0,0.0,0.312,97.0
1,Total,Home vs L,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,16.7,0.0,0.167,0.167,0.333,0.0,0.2,0.0,-0.8,0.149,-11.0
