,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,442.0,1397.0,1559.0,341.0,188.0,85.0,7.0,61.0,179.0,214.0,139.0,12.0,296.0,4.0,18.0,0.0,30.0,8.0,4.0,0.244,8.9,19.0,0.47,0.311,0.446,0.757,0.202,0.265,188.0,11.4,0.326,107.0
1,Total,Away,460.0,1527.0,1669.0,393.0,234.0,93.0,5.0,61.0,168.0,186.0,126.0,6.0,384.0,3.0,13.0,0.0,27.0,20.0,6.0,0.257,7.5,23.0,0.33,0.313,0.445,0.757,0.187,0.303,204.0,15.7,0.329,104.0
