,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,71.0,125.0,139.0,31.0,19.0,7.0,2.0,3.0,16.0,9.0,11.0,2.0,42.0,0.0,1.0,2.0,1.0,1.0,2.0,0.248,7.9,30.2,0.26,0.307,0.408,0.715,0.16,0.346,15.0,-1.8,0.302,86.0
1,Total,Away,66.0,127.0,146.0,34.0,18.0,2.0,3.0,11.0,29.0,29.0,16.0,2.0,42.0,0.0,1.0,2.0,0.0,5.0,0.0,0.268,11.0,28.8,0.38,0.347,0.591,0.938,0.323,0.307,25.0,8.1,0.386,140.0
