,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,279.0,760.0,848.0,188.0,126.0,40.0,4.0,18.0,100.0,94.0,63.0,0.0,168.0,6.0,11.0,8.0,15.0,4.0,3.0,0.247,7.4,19.8,0.38,0.306,0.382,0.688,0.134,0.291,84.0,-19.2,0.302,78.0
1,Total,Away,260.0,753.0,838.0,183.0,129.0,36.0,8.0,10.0,85.0,76.0,61.0,3.0,184.0,6.0,12.0,6.0,10.0,4.0,2.0,0.243,7.3,22.0,0.33,0.3,0.352,0.652,0.109,0.303,73.0,-29.0,0.287,70.0
