,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,212.0,465.0,502.0,128.0,91.0,26.0,1.0,10.0,66.0,51.0,21.0,0.0,62.0,4.0,2.0,10.0,8.0,14.0,7.0,0.275,4.2,12.4,0.34,0.311,0.4,0.711,0.125,0.299,54.0,-6.9,0.311,81.0
1,Total,Away,210.0,516.0,553.0,118.0,84.0,24.0,5.0,5.0,46.0,45.0,22.0,1.0,102.0,2.0,7.0,6.0,11.0,6.0,8.0,0.229,4.0,18.4,0.22,0.26,0.324,0.583,0.095,0.272,34.0,-33.6,0.255,48.0
