,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,179.0,532.0,607.0,136.0,95.0,35.0,0.0,6.0,63.0,65.0,63.0,8.0,151.0,4.0,3.0,5.0,19.0,2.0,0.0,0.256,10.4,24.9,0.42,0.337,0.355,0.692,0.1,0.344,64.0,-6.5,0.308,88.0
1,Total,Away,176.0,543.0,620.0,130.0,99.0,22.0,1.0,8.0,61.0,55.0,64.0,7.0,118.0,6.0,4.0,3.0,13.0,0.0,1.0,0.239,10.3,19.0,0.54,0.324,0.328,0.652,0.088,0.29,57.0,-14.4,0.292,76.0
