,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,52.0,120.0,135.0,38.0,30.0,8.0,0.0,0.0,13.0,15.0,12.0,2.0,29.0,0.0,3.0,0.0,2.0,0.0,1.0,0.317,8.9,21.5,0.41,0.37,0.383,0.754,0.067,0.404,16.0,0.7,0.33,95.0
1,Total,Away,41.0,98.0,117.0,25.0,21.0,4.0,0.0,0.0,12.0,6.0,17.0,3.0,19.0,0.0,2.0,0.0,5.0,0.0,0.0,0.255,14.5,16.2,0.89,0.359,0.296,0.655,0.041,0.309,11.0,-2.6,0.295,76.0
