,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,80.0,262.0,281.0,58.0,34.0,16.0,0.0,8.0,31.0,22.0,17.0,2.0,76.0,0.0,2.0,0.0,7.0,2.0,1.0,0.221,6.0,27.0,0.22,0.267,0.374,0.641,0.153,0.278,22.0,-11.9,0.277,68.0
1,Total,Away,83.0,249.0,278.0,55.0,32.0,15.0,1.0,7.0,23.0,30.0,27.0,0.0,73.0,0.0,2.0,0.0,8.0,0.0,1.0,0.221,9.7,26.3,0.37,0.295,0.373,0.668,0.153,0.281,26.0,-7.4,0.296,76.0
