,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,408.0,1310.0,1475.0,331.0,225.0,67.0,12.0,27.0,168.0,120.0,139.0,4.0,263.0,12.0,6.0,8.0,20.0,23.0,10.0,0.253,9.4,17.8,0.53,0.329,0.384,0.713,0.131,0.296,166.0,-2.6,0.316,95.0
1,Total,Away,385.0,1270.0,1430.0,335.0,213.0,82.0,14.0,26.0,185.0,114.0,136.0,15.0,272.0,12.0,7.0,5.0,14.0,24.0,13.0,0.264,9.5,19.0,0.5,0.339,0.412,0.751,0.148,0.316,174.0,10.9,0.327,103.0
