,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,55.0,154.0,170.0,41.0,28.0,5.0,0.0,8.0,19.0,31.0,13.0,0.0,40.0,3.0,0.0,0.0,6.0,0.0,0.0,0.266,7.6,23.5,0.33,0.335,0.455,0.79,0.188,0.311,23.0,3.3,0.342,122.0
1,Total,Away,48.0,138.0,147.0,33.0,23.0,4.0,0.0,6.0,14.0,18.0,7.0,2.0,34.0,2.0,0.0,0.0,2.0,0.0,0.0,0.239,4.8,23.1,0.21,0.286,0.399,0.684,0.159,0.276,14.0,-3.3,0.291,79.0
