,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,443.0,920.0,1037.0,283.0,209.0,55.0,8.0,11.0,104.0,83.0,92.0,4.0,140.0,10.0,7.0,8.0,18.0,17.0,7.0,0.308,8.9,13.5,0.66,0.374,0.421,0.795,0.113,0.351,146.0,22.4,0.351,119.0
3,Total,vs R as R,797.0,2221.0,2484.0,566.0,427.0,101.0,18.0,20.0,125.0,203.0,183.0,4.0,386.0,38.0,19.0,23.0,43.0,26.0,7.0,0.255,7.4,15.5,0.47,0.32,0.344,0.663,0.089,0.298,240.0,-55.7,0.298,82.0
4,Total,vs L,449.0,920.0,1037.0,283.0,209.0,55.0,8.0,11.0,144.0,83.0,92.0,4.0,140.0,10.0,7.0,8.0,18.0,26.0,11.0,0.308,8.9,13.5,0.66,0.374,0.421,0.795,0.113,0.351,146.0,22.4,0.351,119.0
5,Total,vs R,799.0,2221.0,2484.0,566.0,427.0,101.0,18.0,20.0,291.0,203.0,183.0,4.0,386.0,38.0,19.0,23.0,43.0,97.0,26.0,0.255,7.4,15.5,0.47,0.32,0.344,0.663,0.089,0.298,240.0,-55.7,0.298,82.0
