,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,21.0,27.0,31.0,6.0,4.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.222,6.5,19.4,0.33,0.3,0.37,0.67,0.148,0.25,3.0,-0.8,0.298,71.0
1,Total,Away,19.0,21.0,26.0,5.0,4.0,1.0,0.0,0.0,6.0,3.0,4.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.238,15.4,26.9,0.57,0.385,0.286,0.67,0.048,0.357,2.0,-0.7,0.307,79.0
