,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,11.0,24.0,25.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.167,4.0,40.0,0.1,0.2,0.167,0.367,0.0,0.286,0.0,-2.9,0.168,4.0
1,Total,Away,7.0,12.0,14.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,14.3,35.7,0.4,0.357,0.25,0.607,0.0,0.429,1.0,-0.3,0.287,79.0
