,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,196.0,571.0,651.0,137.0,87.0,25.0,1.0,24.0,75.0,79.0,77.0,5.0,161.0,1.0,2.0,0.0,8.0,2.0,2.0,0.24,11.8,24.7,0.48,0.33,0.413,0.744,0.173,0.291,78.0,-2.2,0.326,98.0
1,Total,Away,192.0,576.0,666.0,158.0,93.0,30.0,4.0,31.0,89.0,96.0,83.0,2.0,155.0,2.0,5.0,0.0,16.0,2.0,1.0,0.274,12.5,23.3,0.54,0.365,0.502,0.867,0.227,0.322,106.0,24.1,0.373,124.0
