,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,19.0,40.0,49.0,6.0,2.0,2.0,0.0,2.0,5.0,6.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,18.4,26.5,0.69,0.306,0.35,0.656,0.2,0.16,5.0,-0.6,0.298,86.0
1,Total,Home vs L,7.0,10.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,20.0,0.0,0.2,0.2,0.4,0.0,0.25,0.0,-1.1,0.176,3.0
