,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,50.0,147.0,151.0,30.0,22.0,5.0,0.0,3.0,12.0,13.0,4.0,1.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,0.204,2.6,32.5,0.08,0.225,0.299,0.524,0.095,0.284,6.0,-10.9,0.228,30.0
1,Total,Away,38.0,125.0,131.0,23.0,20.0,2.0,0.0,1.0,12.0,9.0,6.0,0.0,43.0,0.0,0.0,0.0,4.0,0.0,1.0,0.184,4.6,32.8,0.14,0.221,0.224,0.445,0.04,0.272,3.0,-12.1,0.203,19.0
