,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,244.0,839.0,898.0,212.0,142.0,38.0,0.0,32.0,103.0,103.0,46.0,1.0,200.0,7.0,6.0,0.0,27.0,1.0,1.0,0.253,5.1,22.3,0.23,0.295,0.412,0.707,0.16,0.294,97.0,-3.0,0.309,89.0
1,Total,Away,237.0,836.0,900.0,213.0,137.0,35.0,7.0,34.0,97.0,108.0,49.0,2.0,188.0,9.0,6.0,0.0,31.0,1.0,2.0,0.255,5.4,20.9,0.26,0.301,0.435,0.737,0.181,0.289,105.0,5.0,0.32,102.0
