,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,51.0,84.0,98.0,24.0,17.0,4.0,1.0,2.0,8.0,8.0,8.0,1.0,21.0,2.0,0.0,4.0,1.0,0.0,0.0,0.286,8.2,21.4,0.38,0.362,0.429,0.79,0.143,0.361,13.0,1.5,0.346,101.0
3,Total,vs R as R,118.0,307.0,350.0,59.0,42.0,12.0,0.0,5.0,24.0,22.0,26.0,3.0,93.0,11.0,2.0,4.0,12.0,1.0,0.0,0.192,7.4,26.6,0.28,0.277,0.28,0.558,0.088,0.256,21.0,-22.2,0.253,38.0
4,Total,vs L,53.0,84.0,98.0,24.0,17.0,4.0,1.0,2.0,11.0,8.0,8.0,1.0,21.0,2.0,0.0,4.0,1.0,1.0,0.0,0.286,8.2,21.4,0.38,0.362,0.429,0.79,0.143,0.361,13.0,1.5,0.346,101.0
5,Total,vs R,118.0,307.0,350.0,59.0,42.0,12.0,0.0,5.0,35.0,22.0,26.0,3.0,93.0,11.0,2.0,4.0,12.0,1.0,1.0,0.192,7.4,26.6,0.28,0.277,0.28,0.558,0.088,0.256,21.0,-22.2,0.253,38.0
