,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,229.0,646.0,729.0,165.0,122.0,29.0,11.0,3.0,58.0,43.0,53.0,1.0,106.0,10.0,7.0,13.0,6.0,23.0,10.0,0.255,7.3,14.5,0.5,0.318,0.348,0.667,0.093,0.298,71.0,-11.7,0.297,86.0
2,Total,vs L as R,137.0,303.0,333.0,76.0,53.0,15.0,7.0,1.0,19.0,19.0,25.0,0.0,47.0,1.0,1.0,3.0,4.0,10.0,4.0,0.251,7.5,14.1,0.53,0.309,0.356,0.666,0.106,0.293,32.0,-5.8,0.295,85.0
3,Total,vs R as R,42.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.333,0.0,33.3,0.0,0.333,0.5,0.833,0.167,0.5,1.0,0.2,0.36,129.0
4,Total,vs L,138.0,303.0,333.0,76.0,53.0,15.0,7.0,1.0,34.0,19.0,25.0,0.0,47.0,1.0,1.0,3.0,4.0,12.0,5.0,0.251,7.5,14.1,0.53,0.309,0.356,0.666,0.106,0.293,32.0,-5.8,0.295,85.0
5,Total,vs R,233.0,652.0,735.0,167.0,123.0,30.0,11.0,3.0,87.0,43.0,53.0,1.0,108.0,10.0,7.0,13.0,6.0,29.0,11.0,0.256,7.2,14.7,0.49,0.319,0.35,0.668,0.094,0.299,72.0,-11.5,0.297,86.0
