,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,823.0,3093.0,3352.0,886.0,568.0,187.0,35.0,96.0,453.0,416.0,198.0,12.0,512.0,29.0,30.0,2.0,93.0,131.0,37.0,0.286,5.9,15.3,0.39,0.332,0.463,0.795,0.176,0.314,449.0,56.8,0.343,107.0
1,Total,Away,849.0,3326.0,3577.0,892.0,604.0,187.0,28.0,73.0,432.0,378.0,202.0,12.0,605.0,16.0,31.0,0.0,100.0,122.0,40.0,0.268,5.6,16.9,0.33,0.31,0.407,0.718,0.139,0.306,390.0,-28.5,0.312,91.0
