,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,436.0,1356.0,1550.0,335.0,255.0,61.0,6.0,13.0,139.0,140.0,138.0,20.0,213.0,18.0,9.0,29.0,51.0,13.0,6.0,0.247,8.9,13.7,0.65,0.323,0.33,0.652,0.083,0.283,139.0,-50.1,0.29,70.0
1,Total,Away,446.0,1493.0,1681.0,355.0,288.0,49.0,4.0,14.0,137.0,134.0,149.0,12.0,250.0,16.0,8.0,15.0,57.0,11.0,9.0,0.238,8.9,14.9,0.6,0.312,0.304,0.616,0.066,0.276,136.0,-69.6,0.279,63.0
