,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,86.0,238.0,265.0,66.0,37.0,20.0,3.0,6.0,37.0,31.0,20.0,5.0,41.0,3.0,3.0,1.0,7.0,4.0,3.0,0.277,7.5,15.5,0.49,0.337,0.462,0.799,0.185,0.309,34.0,1.9,0.338,91.0
1,Total,Away,83.0,243.0,262.0,56.0,39.0,10.0,1.0,6.0,25.0,17.0,18.0,5.0,58.0,1.0,0.0,0.0,10.0,2.0,2.0,0.23,6.9,22.1,0.31,0.286,0.354,0.64,0.123,0.279,20.0,-11.9,0.275,60.0
