,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,38.0,102.0,109.0,22.0,15.0,7.0,0.0,0.0,9.0,7.0,2.0,0.0,25.0,1.0,0.0,4.0,2.0,2.0,0.0,0.216,1.8,22.9,0.08,0.238,0.284,0.522,0.069,0.286,5.0,-8.8,0.231,39.0
1,Total,Away,48.0,128.0,134.0,27.0,19.0,6.0,0.0,2.0,13.0,12.0,4.0,1.0,25.0,1.0,1.0,0.0,4.0,1.0,1.0,0.211,3.0,18.7,0.16,0.239,0.305,0.543,0.094,0.245,6.0,-10.4,0.235,36.0
