,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,374.0,1017.0,1162.0,258.0,169.0,48.0,7.0,34.0,156.0,148.0,113.0,9.0,248.0,22.0,6.0,4.0,8.0,23.0,6.0,0.254,9.7,21.3,0.46,0.339,0.415,0.754,0.161,0.302,144.0,1.5,0.33,97.0
1,Total,Away,374.0,1097.0,1219.0,288.0,205.0,48.0,9.0,26.0,121.0,117.0,99.0,8.0,286.0,10.0,9.0,4.0,12.0,22.0,8.0,0.263,8.1,23.5,0.35,0.327,0.394,0.721,0.131,0.33,136.0,-13.4,0.315,88.0
