,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,109.0,327.0,385.0,86.0,52.0,24.0,3.0,7.0,40.0,33.0,49.0,0.0,65.0,3.0,4.0,2.0,10.0,1.0,4.0,0.263,12.7,16.9,0.75,0.36,0.419,0.779,0.156,0.305,52.0,5.5,0.344,108.0
1,Total,Away,112.0,380.0,424.0,88.0,57.0,20.0,2.0,9.0,46.0,28.0,36.0,1.0,75.0,4.0,3.0,1.0,8.0,5.0,1.0,0.232,8.5,17.7,0.48,0.303,0.366,0.668,0.134,0.264,40.0,-11.0,0.296,75.0
