,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,209.0,553.0,602.0,134.0,97.0,30.0,4.0,3.0,57.0,45.0,23.0,1.0,126.0,16.0,2.0,8.0,13.0,8.0,2.0,0.242,3.8,20.9,0.18,0.291,0.327,0.619,0.085,0.308,47.0,-23.6,0.277,70.0
1,Total,Away,187.0,542.0,588.0,117.0,83.0,24.0,3.0,7.0,47.0,39.0,31.0,0.0,121.0,9.0,2.0,4.0,12.0,6.0,2.0,0.216,5.3,20.6,0.26,0.269,0.31,0.579,0.094,0.264,39.0,-29.4,0.26,55.0
