,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,15.0,25.0,31.0,5.0,4.0,1.0,0.0,0.0,4.0,3.0,4.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2,12.9,25.8,0.5,0.333,0.24,0.573,0.04,0.294,2.0,-1.4,0.262,61.0
1,Total,Away,21.0,44.0,52.0,10.0,7.0,3.0,0.0,0.0,8.0,4.0,6.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,0.227,11.5,25.0,0.46,0.333,0.295,0.629,0.068,0.323,5.0,-0.9,0.292,83.0
