,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,266.0,849.0,952.0,219.0,156.0,44.0,2.0,17.0,78.0,98.0,64.0,24.0,160.0,10.0,10.0,19.0,18.0,2.0,3.0,0.258,6.7,16.8,0.4,0.314,0.375,0.689,0.117,0.296,89.0,-27.5,0.293,76.0
1,Total,Away,267.0,895.0,990.0,208.0,141.0,50.0,2.0,15.0,76.0,111.0,73.0,17.0,174.0,5.0,9.0,8.0,26.0,0.0,5.0,0.232,7.4,17.6,0.42,0.291,0.343,0.634,0.111,0.27,76.0,-44.7,0.274,60.0
