,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,101.0,290.0,313.0,67.0,42.0,15.0,1.0,9.0,30.0,20.0,19.0,0.0,89.0,3.0,1.0,0.0,3.0,6.0,4.0,0.231,6.1,28.4,0.21,0.284,0.383,0.667,0.152,0.301,30.0,-4.1,0.295,85.0
1,Total,Away,110.0,369.0,390.0,88.0,57.0,21.0,2.0,8.0,35.0,28.0,16.0,0.0,129.0,2.0,1.0,2.0,3.0,10.0,3.0,0.238,4.1,33.1,0.12,0.273,0.371,0.644,0.133,0.343,34.0,-8.8,0.283,77.0
