,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,469.0,1447.0,1637.0,350.0,231.0,75.0,7.0,37.0,137.0,187.0,154.0,42.0,226.0,11.0,14.0,11.0,50.0,2.0,2.0,0.242,9.4,13.8,0.68,0.317,0.38,0.697,0.138,0.261,160.0,-39.1,0.298,78.0
1,Total,Away,481.0,1562.0,1762.0,391.0,277.0,83.0,2.0,29.0,137.0,183.0,164.0,21.0,273.0,11.0,10.0,15.0,42.0,2.0,5.0,0.25,9.3,15.5,0.6,0.324,0.362,0.686,0.111,0.285,176.0,-37.7,0.302,79.0
