,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,197.0,680.0,742.0,194.0,144.0,34.0,3.0,13.0,91.0,55.0,42.0,1.0,123.0,10.0,2.0,8.0,11.0,24.0,10.0,0.285,5.7,16.6,0.34,0.335,0.401,0.737,0.116,0.332,88.0,-2.5,0.324,98.0
1,Total,Away,189.0,645.0,718.0,154.0,102.0,37.0,3.0,12.0,84.0,56.0,43.0,1.0,114.0,14.0,6.0,10.0,13.0,28.0,10.0,0.239,6.0,15.9,0.38,0.298,0.361,0.659,0.122,0.27,65.0,-22.6,0.291,73.0
