,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,33.0,81.0,97.0,15.0,10.0,4.0,0.0,1.0,12.0,4.0,13.0,1.0,21.0,0.0,0.0,3.0,0.0,4.0,0.0,0.185,13.4,21.6,0.62,0.298,0.272,0.569,0.086,0.237,7.0,-5.1,0.263,58.0
1,Total,Away,30.0,65.0,77.0,13.0,8.0,2.0,1.0,2.0,8.0,6.0,8.0,1.0,17.0,0.0,1.0,3.0,0.0,6.0,1.0,0.2,10.4,22.1,0.47,0.284,0.354,0.638,0.154,0.234,6.0,-3.1,0.277,64.0
