,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,263.0,611.0,720.0,153.0,104.0,31.0,5.0,13.0,89.0,63.0,93.0,9.0,184.0,6.0,6.0,4.0,5.0,3.0,6.0,0.25,12.9,25.6,0.51,0.352,0.381,0.733,0.131,0.333,85.0,-2.1,0.324,98.0
1,Total,Away,264.0,639.0,754.0,130.0,76.0,27.0,7.0,20.0,88.0,62.0,99.0,7.0,204.0,6.0,3.0,7.0,12.0,8.0,2.0,0.203,13.1,27.1,0.49,0.315,0.362,0.676,0.158,0.263,74.0,-17.5,0.301,78.0
