,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,19.0,35.0,36.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.057,2.8,22.2,0.13,0.083,0.114,0.198,0.057,0.074,-3.0,-6.8,0.088,-57.0
3,Total,vs R as R,23.0,30.0,32.0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,3.1,21.9,0.14,0.226,0.2,0.426,0.0,0.261,0.0,-3.3,0.192,13.0
4,Total,vs L,20.0,35.0,36.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.057,2.8,22.2,0.13,0.083,0.114,0.198,0.057,0.074,-3.0,-6.8,0.088,-57.0
5,Total,vs R,26.0,30.0,32.0,6.0,6.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,0.2,3.1,21.9,0.14,0.226,0.2,0.426,0.0,0.261,0.0,-3.3,0.192,13.0
