,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,49.0,115.0,135.0,18.0,9.0,4.0,0.0,5.0,12.0,17.0,17.0,1.0,33.0,2.0,1.0,0.0,3.0,2.0,1.0,0.157,12.6,24.4,0.52,0.274,0.322,0.596,0.165,0.167,10.0,-6.8,0.268,55.0
1,Total,Away,44.0,143.0,162.0,30.0,22.0,5.0,0.0,3.0,15.0,19.0,16.0,0.0,43.0,1.0,2.0,0.0,2.0,2.0,1.0,0.21,9.9,26.5,0.37,0.29,0.308,0.598,0.098,0.273,12.0,-7.8,0.271,58.0
