,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,106.0,247.0,269.0,57.0,39.0,10.0,5.0,3.0,25.0,27.0,14.0,1.0,54.0,2.0,5.0,1.0,12.0,0.0,3.0,0.231,5.2,20.1,0.26,0.272,0.348,0.621,0.117,0.277,20.0,-11.0,0.271,66.0
1,Total,Away,111.0,332.0,346.0,90.0,57.0,29.0,1.0,3.0,36.0,33.0,8.0,1.0,62.0,3.0,3.0,0.0,8.0,2.0,1.0,0.271,2.3,17.9,0.13,0.292,0.392,0.683,0.12,0.322,33.0,-6.9,0.297,79.0
