,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,58.0,139.0,161.0,27.0,22.0,2.0,1.0,2.0,16.0,13.0,18.0,0.0,42.0,1.0,1.0,2.0,3.0,5.0,1.0,0.194,11.2,26.1,0.43,0.289,0.266,0.555,0.072,0.26,11.0,-7.9,0.255,63.0
1,Total,Away,51.0,129.0,144.0,35.0,25.0,8.0,1.0,1.0,21.0,12.0,12.0,0.0,39.0,2.0,0.0,1.0,1.0,6.0,1.0,0.271,8.3,27.1,0.31,0.343,0.372,0.715,0.101,0.382,17.0,-0.2,0.317,98.0
