,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,14.0,40.0,46.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,15.0,0.0,0.0,2.0,2.0,2.0,0.0,0.1,8.7,32.6,0.27,0.182,0.125,0.307,0.025,0.16,-1.0,-6.6,0.154,-19.0
1,Total,Away,20.0,42.0,52.0,7.0,7.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,17.0,0.0,0.0,2.0,0.0,2.0,2.0,0.167,15.4,32.7,0.47,0.3,0.167,0.467,0.0,0.28,3.0,-3.7,0.239,40.0
