,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Away,23.0,61.0,69.0,17.0,8.0,5.0,1.0,3.0,11.0,6.0,7.0,0.0,9.0,0.0,0.0,1.0,3.0,4.0,1.0,0.279,10.1,13.0,0.78,0.353,0.541,0.894,0.262,0.286,12.0,3.1,0.381,134.0
1,Total,Home vs L,5.0,10.0,12.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,16.7,16.7,1.0,0.417,0.5,0.917,0.2,0.375,2.0,0.7,0.399,149.0
