,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,14.0,16.0,23.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,30.4,17.4,1.75,0.435,0.438,0.872,0.25,0.182,4.0,1.3,0.396,149.0
1,Total,Away,23.0,35.0,38.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.114,5.3,36.8,0.14,0.162,0.2,0.362,0.086,0.19,-1.0,-5.1,0.164,-11.0
