,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,139.0,428.0,462.0,121.0,100.0,16.0,5.0,0.0,54.0,38.0,24.0,2.0,32.0,4.0,2.0,4.0,8.0,10.0,3.0,0.283,5.2,6.9,0.75,0.325,0.343,0.669,0.061,0.304,44.0,-12.5,0.297,79.0
1,Total,Away,127.0,410.0,443.0,113.0,98.0,13.0,1.0,1.0,54.0,22.0,24.0,0.0,47.0,4.0,2.0,3.0,13.0,13.0,4.0,0.276,5.4,10.6,0.51,0.32,0.32,0.64,0.044,0.308,40.0,-14.9,0.289,71.0
