,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,89.0,242.0,268.0,57.0,38.0,15.0,0.0,4.0,28.0,30.0,18.0,2.0,55.0,1.0,2.0,5.0,6.0,1.0,0.0,0.236,6.7,20.5,0.33,0.289,0.347,0.636,0.112,0.286,22.0,-11.1,0.279,64.0
1,Total,Away,88.0,248.0,280.0,54.0,32.0,16.0,3.0,3.0,26.0,26.0,21.0,1.0,49.0,7.0,4.0,0.0,10.0,0.0,0.0,0.218,7.5,17.5,0.43,0.293,0.343,0.636,0.125,0.255,23.0,-10.7,0.282,66.0
