,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,554.0,1856.0,2205.0,464.0,265.0,98.0,8.0,93.0,274.0,297.0,279.0,12.0,468.0,51.0,17.0,2.0,42.0,24.0,3.0,0.25,12.7,21.2,0.6,0.36,0.462,0.822,0.212,0.283,324.0,65.6,0.359,122.0
1,Total,Away,592.0,2056.0,2411.0,524.0,297.0,118.0,7.0,102.0,290.0,335.0,274.0,10.0,568.0,61.0,19.0,0.0,45.0,11.0,6.0,0.255,11.4,23.6,0.48,0.356,0.468,0.824,0.213,0.3,355.0,73.7,0.359,121.0
