,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,213.0,525.0,567.0,131.0,80.0,33.0,0.0,18.0,39.0,70.0,38.0,1.0,135.0,2.0,0.0,2.0,11.0,0.0,1.0,0.25,6.7,23.8,0.28,0.303,0.415,0.718,0.166,0.304,61.0,-8.5,0.312,86.0
2,Total,vs L as R,81.0,115.0,126.0,24.0,14.0,5.0,0.0,5.0,11.0,16.0,10.0,1.0,34.0,0.0,1.0,0.0,4.0,0.0,0.0,0.209,7.9,27.0,0.29,0.27,0.383,0.652,0.174,0.247,10.0,-5.2,0.28,65.0
3,Total,vs R as R,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,82.0,115.0,126.0,24.0,14.0,5.0,0.0,5.0,15.0,16.0,10.0,1.0,34.0,0.0,1.0,0.0,4.0,0.0,0.0,0.209,7.9,27.0,0.29,0.27,0.383,0.652,0.174,0.247,10.0,-5.2,0.28,65.0
5,Total,vs R,213.0,525.0,567.0,131.0,80.0,33.0,0.0,18.0,53.0,70.0,38.0,1.0,135.0,2.0,0.0,2.0,11.0,0.0,2.0,0.25,6.7,23.8,0.28,0.303,0.415,0.718,0.166,0.304,61.0,-8.5,0.312,86.0
