,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,13.0,12.0,17.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.417,11.8,23.5,0.5,0.533,0.5,1.033,0.083,0.625,4.0,1.8,0.467,198.0
1,Total,Away,9.0,12.0,12.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,16.7,0.0,0.25,0.25,0.5,0.0,0.3,0.0,-1.0,0.224,29.0
