,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,119.0,406.0,440.0,106.0,66.0,17.0,1.0,22.0,57.0,71.0,27.0,1.0,129.0,3.0,4.0,0.0,14.0,0.0,0.0,0.261,6.1,29.3,0.21,0.309,0.47,0.78,0.209,0.324,57.0,6.1,0.334,107.0
1,Total,Away,111.0,377.0,419.0,91.0,57.0,21.0,0.0,13.0,47.0,45.0,38.0,3.0,122.0,2.0,2.0,0.0,10.0,0.0,0.0,0.241,9.1,29.1,0.31,0.313,0.401,0.713,0.159,0.32,46.0,-2.1,0.308,93.0
