,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,389.0,1225.0,1373.0,307.0,214.0,72.0,3.0,18.0,166.0,125.0,102.0,3.0,259.0,19.0,10.0,17.0,24.0,9.0,9.0,0.251,7.4,18.9,0.39,0.316,0.358,0.674,0.108,0.302,135.0,-28.5,0.3,76.0
1,Total,Away,376.0,1227.0,1361.0,290.0,199.0,65.0,6.0,20.0,148.0,113.0,91.0,5.0,235.0,13.0,12.0,18.0,34.0,12.0,2.0,0.236,6.7,17.3,0.39,0.293,0.348,0.641,0.112,0.274,115.0,-46.3,0.283,69.0
