,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,103.0,373.0,416.0,105.0,81.0,19.0,4.0,1.0,61.0,32.0,30.0,1.0,65.0,7.0,3.0,3.0,2.0,20.0,3.0,0.282,7.2,15.6,0.46,0.344,0.362,0.706,0.08,0.335,46.0,-5.3,0.315,89.0
1,Total,Away,99.0,340.0,375.0,82.0,62.0,11.0,4.0,5.0,41.0,20.0,21.0,0.0,83.0,8.0,1.0,5.0,3.0,21.0,4.0,0.241,5.6,22.1,0.25,0.3,0.341,0.641,0.1,0.304,32.0,-14.2,0.287,67.0
