,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-100.0
1,Total,vs R as L,201.0,365.0,400.0,83.0,56.0,19.0,3.0,5.0,20.0,24.0,26.0,0.0,105.0,7.0,0.0,2.0,7.0,3.0,0.0,0.227,6.5,26.3,0.25,0.291,0.337,0.628,0.11,0.306,33.0,-15.7,0.281,65.0
2,Total,vs L as R,84.0,136.0,158.0,33.0,27.0,3.0,0.0,3.0,13.0,12.0,18.0,1.0,43.0,1.0,0.0,3.0,6.0,0.0,0.0,0.243,11.4,27.2,0.42,0.335,0.331,0.666,0.088,0.333,16.0,-3.9,0.303,77.0
3,Total,vs R as R,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,85.0,137.0,159.0,33.0,27.0,3.0,0.0,3.0,16.0,12.0,18.0,1.0,43.0,1.0,0.0,3.0,6.0,0.0,0.0,0.241,11.3,27.0,0.42,0.333,0.328,0.662,0.088,0.33,15.0,-4.2,0.301,76.0
5,Total,vs R,204.0,365.0,400.0,83.0,56.0,19.0,3.0,5.0,48.0,24.0,26.0,0.0,105.0,7.0,0.0,2.0,7.0,8.0,0.0,0.227,6.5,26.3,0.25,0.291,0.337,0.628,0.11,0.306,33.0,-15.7,0.281,65.0
