,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,16.0,28.0,30.0,6.0,5.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.214,3.3,13.3,0.25,0.267,0.25,0.517,0.036,0.25,1.0,-2.3,0.238,51.0
1,Total,Away,25.0,67.0,72.0,14.0,11.0,2.0,0.0,1.0,10.0,6.0,3.0,0.0,13.0,1.0,1.0,0.0,0.0,7.0,1.0,0.209,4.2,18.1,0.23,0.25,0.284,0.534,0.075,0.241,3.0,-5.6,0.238,36.0
