,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,106.0,343.0,366.0,82.0,47.0,25.0,0.0,10.0,37.0,42.0,9.0,0.0,70.0,1.0,4.0,9.0,15.0,0.0,2.0,0.239,2.5,19.1,0.13,0.258,0.399,0.657,0.16,0.27,30.0,-14.4,0.281,68.0
1,Total,Away,89.0,297.0,326.0,72.0,49.0,17.0,0.0,6.0,27.0,32.0,21.0,3.0,50.0,3.0,3.0,2.0,6.0,2.0,2.0,0.242,6.4,15.3,0.42,0.296,0.36,0.657,0.118,0.27,29.0,-10.9,0.286,70.0
