,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,1047.0,4176.0,4630.0,1133.0,725.0,241.0,59.0,108.0,666.0,432.0,389.0,31.0,531.0,22.0,23.0,20.0,60.0,206.0,44.0,0.271,8.4,11.5,0.73,0.335,0.435,0.77,0.164,0.288,588.0,41.2,0.334,102.0
1,Total,Away,1047.0,4409.0,4835.0,1125.0,733.0,240.0,43.0,109.0,653.0,445.0,374.0,19.0,618.0,14.0,25.0,13.0,71.0,215.0,53.0,0.255,7.7,12.8,0.61,0.314,0.403,0.717,0.148,0.274,530.0,-40.7,0.313,89.0
