,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,82.0,241.0,268.0,52.0,29.0,14.0,0.0,9.0,26.0,38.0,21.0,0.0,89.0,2.0,2.0,2.0,5.0,0.0,0.0,0.216,7.8,33.2,0.24,0.282,0.386,0.668,0.17,0.297,25.0,-5.9,0.294,70.0
1,Total,Away,87.0,269.0,295.0,51.0,27.0,12.0,0.0,12.0,31.0,32.0,16.0,0.0,105.0,2.0,0.0,8.0,4.0,0.0,1.0,0.19,5.4,35.6,0.15,0.24,0.368,0.608,0.178,0.257,21.0,-13.3,0.267,58.0
