,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,110.0,353.0,388.0,106.0,75.0,21.0,2.0,8.0,48.0,51.0,24.0,1.0,55.0,5.0,5.0,1.0,9.0,0.0,3.0,0.3,6.2,14.2,0.44,0.349,0.439,0.788,0.139,0.332,52.0,4.8,0.343,102.0
1,Total,Away,104.0,336.0,362.0,75.0,56.0,15.0,1.0,3.0,33.0,29.0,17.0,0.0,63.0,2.0,3.0,4.0,8.0,0.0,1.0,0.223,4.7,17.4,0.27,0.263,0.301,0.563,0.077,0.264,21.0,-23.1,0.251,46.0
