,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,48.0,81.0,89.0,19.0,12.0,4.0,2.0,1.0,7.0,6.0,6.0,0.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.235,6.7,27.0,0.25,0.295,0.37,0.666,0.136,0.321,8.0,-2.4,0.294,77.0
3,Total,vs R as R,117.0,344.0,364.0,75.0,53.0,17.0,2.0,3.0,13.0,19.0,9.0,1.0,87.0,2.0,5.0,4.0,7.0,0.0,0.0,0.218,2.5,23.9,0.1,0.239,0.305,0.544,0.087,0.278,17.0,-26.8,0.237,39.0
4,Total,vs L,50.0,81.0,89.0,19.0,12.0,4.0,2.0,1.0,10.0,6.0,6.0,0.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.235,6.7,27.0,0.25,0.295,0.37,0.666,0.136,0.321,8.0,-2.4,0.294,77.0
5,Total,vs R,117.0,344.0,364.0,75.0,53.0,17.0,2.0,3.0,29.0,19.0,9.0,1.0,87.0,2.0,5.0,4.0,7.0,2.0,2.0,0.218,2.5,23.9,0.1,0.239,0.305,0.544,0.087,0.278,17.0,-26.8,0.237,39.0
