,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,79.0,192.0,207.0,46.0,33.0,7.0,1.0,5.0,18.0,20.0,13.0,1.0,43.0,1.0,1.0,0.0,5.0,0.0,0.0,0.24,6.3,20.8,0.3,0.29,0.365,0.654,0.125,0.283,18.0,-7.2,0.286,64.0
1,Total,Away,88.0,227.0,248.0,52.0,35.0,12.0,2.0,3.0,22.0,19.0,13.0,1.0,56.0,7.0,1.0,0.0,3.0,1.0,1.0,0.229,5.2,22.6,0.23,0.29,0.339,0.63,0.11,0.29,20.0,-10.2,0.279,64.0
