,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,100.0,212.0,239.0,47.0,29.0,8.0,4.0,6.0,31.0,25.0,24.0,5.0,42.0,1.0,1.0,1.0,2.0,0.0,2.0,0.222,10.0,17.6,0.57,0.303,0.382,0.685,0.16,0.248,22.0,-6.5,0.294,78.0
1,Total,Away,82.0,179.0,203.0,40.0,28.0,10.0,0.0,2.0,21.0,15.0,16.0,4.0,27.0,1.0,1.0,6.0,4.0,0.0,0.0,0.223,7.9,13.3,0.59,0.289,0.313,0.602,0.089,0.252,14.0,-10.7,0.263,54.0
