,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,272.0,805.0,941.0,219.0,136.0,48.0,12.0,23.0,135.0,107.0,112.0,6.0,154.0,5.0,5.0,14.0,15.0,25.0,9.0,0.272,11.9,16.4,0.73,0.362,0.447,0.81,0.175,0.31,134.0,19.5,0.353,109.0
1,Total,Away,263.0,847.0,968.0,195.0,128.0,40.0,6.0,21.0,106.0,108.0,100.0,4.0,211.0,5.0,9.0,7.0,12.0,17.0,12.0,0.23,10.3,21.8,0.47,0.312,0.366,0.678,0.136,0.279,96.0,-22.4,0.3,78.0
