,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,960.0,3496.0,4003.0,1104.0,645.0,255.0,19.0,185.0,642.0,704.0,419.0,35.0,638.0,70.0,18.0,0.0,112.0,46.0,22.0,0.316,10.5,15.9,0.66,0.398,0.558,0.956,0.243,0.342,753.0,282.6,0.408,149.0
1,Total,Away,916.0,3460.0,3913.0,977.0,624.0,211.0,13.0,129.0,512.0,513.0,371.0,22.0,706.0,54.0,27.0,1.0,108.0,62.0,15.0,0.282,9.5,18.0,0.53,0.358,0.463,0.821,0.18,0.32,569.0,109.4,0.357,120.0
