,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,72.0,245.0,268.0,50.0,25.0,15.0,0.0,10.0,31.0,36.0,22.0,3.0,97.0,1.0,0.0,0.0,7.0,1.0,1.0,0.204,8.2,36.2,0.23,0.272,0.388,0.66,0.184,0.29,23.0,-9.3,0.285,71.0
1,Total,Away,79.0,249.0,289.0,61.0,29.0,16.0,2.0,14.0,39.0,41.0,33.0,1.0,94.0,2.0,2.0,3.0,3.0,2.0,1.0,0.245,11.4,32.5,0.35,0.336,0.494,0.83,0.249,0.329,42.0,6.9,0.355,117.0
