,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,26.0,50.0,58.0,15.0,9.0,3.0,0.0,3.0,5.0,13.0,6.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,10.3,17.2,0.6,0.362,0.54,0.902,0.24,0.308,10.0,2.6,0.381,137.0
1,Total,Away,18.0,48.0,53.0,15.0,11.0,4.0,0.0,0.0,9.0,8.0,2.0,0.0,7.0,1.0,2.0,0.0,4.0,0.0,0.0,0.313,3.8,13.2,0.29,0.34,0.396,0.735,0.083,0.349,6.0,-0.2,0.32,92.0
