,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,140.0,514.0,558.0,141.0,99.0,25.0,6.0,11.0,55.0,78.0,31.0,1.0,74.0,2.0,8.0,3.0,18.0,4.0,4.0,0.274,5.6,13.3,0.42,0.314,0.411,0.724,0.136,0.297,62.0,-6.3,0.314,91.0
1,Total,Away,148.0,563.0,605.0,158.0,103.0,31.0,2.0,22.0,70.0,75.0,33.0,7.0,103.0,4.0,2.0,3.0,24.0,1.0,1.0,0.281,5.5,17.0,0.32,0.324,0.46,0.784,0.179,0.309,77.0,3.7,0.335,101.0
