,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,132.0,260.0,303.0,68.0,47.0,17.0,2.0,2.0,19.0,22.0,37.0,0.0,61.0,0.0,1.0,5.0,9.0,3.0,0.0,0.262,12.2,20.1,0.61,0.352,0.365,0.718,0.104,0.333,36.0,1.4,0.324,104.0
3,Total,vs R as R,220.0,508.0,579.0,100.0,73.0,22.0,2.0,3.0,8.0,38.0,61.0,0.0,129.0,5.0,3.0,2.0,18.0,0.0,0.0,0.197,10.5,22.3,0.47,0.288,0.266,0.553,0.069,0.256,38.0,-28.5,0.257,58.0
4,Total,vs L,132.0,260.0,303.0,68.0,47.0,17.0,2.0,2.0,33.0,22.0,37.0,0.0,61.0,0.0,1.0,5.0,9.0,5.0,4.0,0.262,12.2,20.1,0.61,0.352,0.365,0.718,0.104,0.333,36.0,1.4,0.324,104.0
5,Total,vs R,221.0,508.0,579.0,100.0,73.0,22.0,2.0,3.0,60.0,38.0,61.0,0.0,129.0,5.0,3.0,2.0,18.0,11.0,1.0,0.197,10.5,22.3,0.47,0.288,0.266,0.553,0.069,0.256,38.0,-28.5,0.257,58.0
